agent_id;episode;step;action;reward;hasTreasure;enemyVisible;enemyInRange;treasureOnMap;distTreasure;distEnemy;distBase
-2098;7;5227;1;7,645098;0;0;0;1;0,4000157;1;0,05189449
-2098;7;5228;1;7,645098;0;0;0;1;0,3993361;1;0,05256358
-2098;7;5229;1;7,645098;0;0;0;1;0,3986484;1;0,05324098
-2098;7;5230;1;7,645098;0;0;0;1;0,3978776;1;0,05400047
-2098;7;5231;1;7,645098;0;0;0;1;0,3972288;1;0,05464001
-2098;7;5232;1;7,645098;0;0;0;1;0,3964646;1;0,05539367
-2098;7;5233;1;7,645098;0;0;0;1;0,3958033;1;0,05604599
-2098;7;5234;1;7,645098;0;0;0;1;0,3951517;1;0,05668902
-2098;7;5235;1;7,645098;0;0;0;1;0,3943995;1;0,05743153
-2098;7;5236;1;7,645098;0;0;0;1;0,3937256;1;0,05809692
-2098;7;5237;1;7,645098;0;0;0;1;0,3929369;1;0,05887597
-2098;7;5238;1;7,645098;0;0;0;1;0,3923048;1;0,05950056
-2098;7;5239;1;7,645098;0;0;0;1;0,3916425;1;0,06015509
-2098;7;5240;1;7,645098;0;0;0;1;0,3908733;1;0,06091545
-2098;7;5241;1;7,645098;0;0;0;1;0,3902292;1;0,06155238
-2098;7;5242;1;7,645098;0;0;0;1;0,3894546;1;0,06231854
-2098;7;5243;1;7,645098;0;0;0;1;0,3888104;1;0,06295587
-2098;7;5244;1;7,645098;0;0;0;1;0,3881513;1;0,06360811
-2098;7;5245;1;7,645098;0;0;0;1;0,3873967;1;0,06435498
-2098;7;5246;1;7,645098;0;0;0;1;0,3870292;1;0,06471881
-2098;7;5247;1;7,645098;0;0;0;1;0,3860414;1;0,0656969
-2098;7;5248;1;7,645098;0;0;0;1;0,38528;1;0,06645103
-2098;7;5249;1;7,645098;0;0;0;1;0,3846294;1;0,06709554
-2098;7;5250;1;7,645098;0;0;0;1;0,3838686;1;0,06784944
-2098;7;5251;1;7,645098;0;0;0;1;0,3834573;1;0,06825706
-2098;7;5252;1;7,645098;0;0;0;1;0,3825471;1;0,0691591
-2098;7;5253;1;7,645098;0;0;0;1;0,3825471;1;0,0691591
-2098;7;5254;1;7,645098;0;0;0;1;0,3810931;1;0,07060074
-2098;7;5255;1;7,645098;0;0;0;1;0,3804516;1;0,07123692
-2098;7;5256;1;7,645098;0;0;0;1;0,3797798;1;0,07190324
-2098;7;5257;1;7,645098;0;0;0;1;0,3789854;1;0,07269136
-2098;7;5258;1;7,645098;0;0;0;1;0,3782328;1;0,07343812
-2098;7;5259;1;7,645098;0;0;0;1;0,3775819;1;0,07408406
-2098;7;5260;1;7,645098;0;0;0;1;0,3769377;1;0,07472339
-2098;7;5261;1;7,645098;0;0;0;1;0,3761378;1;0,07551742
-2098;7;5262;1;7,645098;0;0;0;1;0,3755058;1;0,07614489
-2098;7;5263;1;7,645098;0;0;0;1;0,3747565;1;0,07688884
-2098;7;5264;1;7,645098;0;0;0;1;0,3741233;1;0,07751764
-2098;7;5265;1;7,645098;0;0;0;1;0,3733724;1;0,07826345
-2098;7;5266;1;7,645098;0;0;0;1;0,372736;1;0,0788956
-2098;7;5267;1;7,645098;0;0;0;1;0,3719714;1;0,07965519
-2098;7;5268;1;7,645098;0;0;0;1;0,3713205;1;0,08030189
-2098;7;5269;1;7,645098;0;0;0;1;0,3705598;1;0,08105768
-2098;7;5270;1;7,645098;0;0;0;1;0,3699258;1;0,08168773
-2098;7;5271;1;7,645098;0;0;0;1;0,3691563;1;0,08245249
-2098;7;5272;1;7,645098;0;0;0;1;0,3685232;1;0,08308176
-2098;7;5273;1;7,645098;0;0;0;1;0,3677379;1;0,08386238
-2098;7;5274;1;7,645098;0;0;0;1;0,3671639;1;0,0844331
-2098;7;5275;1;7,645098;0;0;0;1;0,3664072;1;0,0851855
-2098;7;5276;1;7,645098;0;0;0;1;0,3657327;1;0,08585618
-2098;7;5277;1;7,645098;0;0;0;1;0,3649976;1;0,08658721
-2098;7;5278;1;7,644098;0;0;0;0;1;1;0,08715267
-2098;7;5279;1;7,643098;0;0;0;0;1;1;0,08793153
-2098;7;5280;1;7,642098;0;0;0;0;1;1;0,08870343
-2098;7;5281;1;7,641098;0;0;0;0;1;1;0,08939446
-2098;7;5282;1;7,640099;0;0;0;0;1;1;0,09001319
-2098;7;5283;1;7,639099;0;0;0;0;1;1;0,09063325
-2098;7;5284;1;7,638099;0;0;0;0;1;1;0,09144507
-2098;7;5285;1;7,637099;0;0;0;0;1;1;0,09218932
-2098;7;5286;1;7,636099;0;0;0;0;1;1;0,09290669
-2098;7;5287;1;7,635099;0;0;0;0;1;1;0,09353927
-2098;7;5288;1;7,634099;0;0;0;0;1;1;0,0941756
-2098;7;5289;1;7,633099;0;0;0;0;1;1;0,09494355
-2098;7;5290;1;7,632099;0;0;0;0;1;1;0,09558871
-2098;7;5291;1;7,631099;0;0;0;0;1;1;0,09626911
-2098;7;5292;1;7,630099;0;0;0;0;1;1;0,09704536
-2098;7;5293;1;7,629099;0;0;0;0;1;1;0,09771033
-2098;7;5294;1;7,628099;0;0;0;0;1;1;0,09840161
-2098;7;5295;1;7,6271;0;0;0;0;1;1;0,09906646
-2098;7;5296;1;7,6261;0;0;0;0;1;1;0,0997622
-2098;7;5297;1;7,6251;0;0;0;0;1;1;0,1004675
-2098;7;5298;1;7,6241;0;0;0;0;1;1;0,1011884
-2098;7;5299;1;7,6231;0;0;0;0;1;1;0,1018813
-2098;7;5300;1;7,6221;0;0;0;0;1;1;0,1026357
-2098;7;5301;1;7,6211;0;0;0;0;1;1;0,1032566
-2098;7;5302;1;7,6201;0;0;0;0;1;1;0,1040387
-2098;7;5303;1;7,6191;0;0;0;0;1;1;0,1046641
-2098;7;5304;1;7,6181;0;0;0;0;1;1;0,1054179
-2098;7;5305;1;7,6171;0;0;0;0;1;1;0,1060511
-2098;7;5306;1;7,6161;0;0;0;0;1;1;0,1068402
-2098;7;5307;1;7,6151;0;0;0;0;1;1;0,1075041
-2098;7;5308;1;7,6141;0;0;0;0;1;1;0,1081273
-2098;7;5309;1;7,613101;0;0;0;0;1;1;0,1088829
-2098;7;5310;1;7,612101;0;0;0;0;1;1;0,1095448
-2098;7;5311;1;7,611101;0;0;0;0;1;1;0,1103179
-2098;7;5312;1;7,610101;0;0;0;0;1;1;0,1109607
-2098;7;5313;1;7,609101;0;0;0;0;1;1;0,11174
-2098;7;5314;1;7,608101;0;0;0;0;1;1;0,1123627
-2098;7;5315;1;7,607101;0;0;0;0;1;1;0,1130184
-2098;7;5316;1;7,606101;0;0;0;0;1;1;0,1137978
-2098;7;5317;1;7,605101;0;0;0;0;1;1;0,1144323
-2098;7;5318;1;7,604101;0;0;0;0;1;1;0,1152097
-2098;7;5319;1;7,603101;0;0;0;0;1;1;0,1158432
-2098;7;5320;1;7,602101;0;0;0;0;1;1;0,1165896
-2098;7;5321;1;7,601101;0;0;0;0;1;1;0,117243
-2098;7;5322;1;7,600101;0;0;0;0;1;1;0,1179013
-2098;7;5323;1;7,599102;0;0;0;0;1;1;0,118668
-2098;7;5324;1;7,598102;0;0;0;0;1;1;0,1192971
-2098;7;5325;1;7,597102;0;0;0;0;1;1;0,1200548
-2098;7;5326;1;7,596102;0;0;0;0;1;1;0,1207273
-2098;7;5327;1;7,595102;0;0;0;0;1;1;0,1214787
-2098;7;5328;1;7,594102;0;0;0;0;1;1;0,1221088
-2098;7;5329;1;7,593102;0;0;0;0;1;1;0,122873
-2098;7;5330;1;7,592102;0;0;0;0;1;1;0,1235137
-2098;7;5331;1;7,591102;0;0;0;0;1;1;0,124184
-2098;7;5332;1;7,590102;0;0;0;0;1;1;0,1249581
-2098;7;5333;1;7,589102;0;0;0;0;1;1;0,1255903
-2098;7;5334;1;7,588102;0;0;0;0;1;1;0,1263466
-2098;7;5335;1;7,587102;0;0;0;0;1;1;0,1269839
-2098;7;5336;1;7,586102;0;0;0;0;1;1;0,1277455
-2098;7;5337;1;7,585103;0;0;0;0;1;1;0,1283891
-2098;7;5338;1;7,584103;0;0;0;0;1;1;0,1291422
-2098;7;5339;1;7,583103;0;0;0;0;1;1;0,1297957
-2098;7;5340;1;7,582103;0;0;0;0;1;1;0,1305655
-2098;7;5341;1;7,581103;0;0;0;0;1;1;0,1312062
-2098;7;5342;1;7,580103;0;0;0;0;1;1;0,131971
-2098;7;5343;1;7,579103;0;0;0;0;1;1;0,1326048
-2098;7;5344;1;7,578103;0;0;0;0;1;1;0,1333563
-2098;7;5345;1;7,577103;0;0;0;0;1;1;0,1339917
-2098;7;5346;1;7,576103;0;0;0;0;1;1;0,1347724
-2098;7;5347;1;7,575103;0;0;0;0;1;1;0,1354246
-2098;7;5348;1;7,574103;0;0;0;0;1;1;0,1360819
-2098;7;5349;1;7,573103;0;0;0;0;1;1;0,1368343
-2098;7;5350;1;7,572104;0;0;0;0;1;1;0,1374623
-2098;7;5351;1;7,571104;0;0;0;0;1;1;0,1382168
-2098;8;0;0;-0,001;0;0;0;1;0,4115111;1;0,05501124
-2098;8;1;0;-0,002;0;0;0;1;0,4106951;1;0,05575361
-2098;8;2;0;-0,003;0;0;0;1;0,4100994;1;0,0562968
-2098;8;3;1;-0,003;0;0;0;1;0,4097471;1;0,05661859
-2098;8;4;1;-0,003;0;0;0;1;0,4089057;1;0,05738848
-2098;8;5;1;-0,003;0;0;0;1;0,4089057;1;0,05738848
-2098;8;6;1;-0,003;0;0;0;1;0,4080608;1;0,0581627
-2098;8;7;1;-0,003;0;0;0;1;0,4068643;1;0,05926092
-2098;8;8;1;-0,003;0;0;0;1;0,4062217;1;0,05985219
-2098;8;9;1;-0,003;0;0;0;1;0,4055592;1;0,06046293
-2098;8;10;1;-0,003;0;0;0;1;0,4048088;1;0,06115588
-2098;8;11;1;-0,003;0;0;0;1;0,4041408;1;0,06177394
-2098;8;12;1;-0,003;0;0;0;1;0,4033858;1;0,06247377
-2098;8;13;1;-0,003;0;0;0;1;0,4027567;1;0,06305786
-2098;8;14;1;-0,003;0;0;0;1;0,401951;1;0,06380709
-2098;8;15;1;-0,003;0;0;0;1;0,4013068;1;0,06440712
-2098;8;16;1;-0,003;0;0;0;1;0,4005499;1;0,06511326
-2098;8;17;1;-0,003;0;0;0;1;0,3999135;1;0,06570783
-2098;8;18;1;-0,003;0;0;0;1;0,3991466;1;0,06642538
-2098;8;19;1;-0,003;0;0;0;1;0,3984979;1;0,06703319
-2098;8;20;1;-0,003;0;0;0;1;0,3978571;1;0,06763434
-2098;8;21;1;-0,003;0;0;0;1;0,3971063;1;0,06833959
-2098;8;22;1;-0,003;0;0;0;1;0,3964503;1;0,06895658
-2098;8;23;1;-0,003;0;0;0;1;0,395688;1;0,06967452
-2098;8;24;1;-0,003;0;0;0;1;0,3950536;1;0,07027271
-2098;8;25;1;-0,003;0;0;0;1;0,3942971;1;0,07098676
-2098;8;26;1;-0,003;0;0;0;1;0,3936493;1;0,071599
-2098;8;27;1;-0,003;0;0;0;1;0,3928639;1;0,07234199
-2098;8;28;1;-0,003;0;0;0;1;0,3922254;1;0,07294673
-2098;8;29;1;-0,003;0;0;0;1;0,3914588;1;0,07367351
-2098;8;30;1;-0,003;0;0;0;1;0,3908215;1;0,07427832
-2098;8;31;1;-0,003;0;0;0;1;0,39007;1;0,07499226
-2098;8;32;1;-0,003;0;0;0;1;0,3894329;1;0,07559805
-2098;8;33;1;-0,003;0;0;0;1;0,3886753;1;0,07631907
-2098;8;34;1;-0,003;0;0;0;1;0,3880348;1;0,07692927
-2098;8;35;1;-0,003;0;0;0;1;0,3872505;1;0,07767704
-2098;8;36;1;-0,003;0;0;0;1;0,386662;1;0,07823864
-2098;8;37;1;-0,003;0;0;0;1;0,3859712;1;0,07889837
-2098;8;38;1;-0,003;0;0;0;1;0,3852058;1;0,07962984
-2098;8;39;1;-0,003;0;0;0;1;0,3844962;1;0,08030867
-2098;8;40;1;-0,003;0;0;0;1;0,3838472;1;0,08092996
-2098;8;41;1;-0,003;0;0;0;1;0,3831034;1;0,08164259
-2098;8;42;1;-0,003;0;0;0;1;0,3823737;1;0,08234213
-2098;8;43;1;-0,003;0;0;0;1;0,3816958;1;0,08299255
-2098;8;44;1;-0,003;0;0;0;1;0,381089;1;0,08357511
-2098;8;45;1;-0,003;0;0;0;1;0,3802726;1;0,08435941
-2098;8;46;1;-0,003;0;0;0;1;0,3796512;1;0,08495678
-2098;8;47;1;-0,003;0;0;0;1;0,3790301;1;0,0855543
-2098;8;48;1;-0,003;0;0;0;1;0,3782442;1;0,08631074
-2098;8;49;1;-0,003;0;0;0;1;0,377558;1;0,08697169
-2098;8;50;1;-0,003;0;0;0;1;0,3768714;1;0,08763338
-2098;8;51;1;-0,003;0;0;0;1;0,3761838;1;0,08829639
-2098;8;52;1;-0,003;0;0;0;1;0,3754354;1;0,08901852
-2098;8;53;1;-0,003;0;0;0;1;0,3747709;1;0,08965999
-2098;8;54;1;-0,003;0;0;0;1;0,3739755;1;0,09042832
-2098;8;55;1;-0,003;0;0;0;1;0,3732471;1;0,09113237
-2098;8;56;1;-0,003;0;0;0;1;0,3726576;1;0,09170242
-2098;8;57;1;-0,003;0;0;0;1;0,3719218;1;0,0924142
-2098;8;58;1;-0,003;0;0;0;1;0,3711692;1;0,09314277
-2098;8;59;1;-0,003;0;0;0;1;0,370553;1;0,09373953
-2098;8;60;1;-0,003;0;0;0;1;0,3698139;1;0,09445558
-2098;8;61;1;-0,003;0;0;0;1;0,3690801;1;0,09516695
-2098;8;62;1;-0,003;0;0;0;1;0,3684655;1;0,09576299
-2098;8;63;1;-0,003;0;0;0;1;0,3676691;1;0,09653568
-2098;8;64;1;-0,003;0;0;0;1;0,3669939;1;0,09719104
-2098;8;65;1;-0,003;0;0;0;1;0,366274;1;0,09789008
-2098;8;66;1;-0,003;0;0;0;1;0,3656594;1;0,09848724
-2098;8;67;1;-0,003;0;0;0;1;0,364892;1;0,09923304
-2098;8;68;1;-0,003;0;0;0;1;0,3642673;1;0,09984031
-2098;8;69;1;-0,003;0;0;0;1;0,3634841;1;0,1006021
-2098;8;70;1;-0,003;0;0;0;1;0,362856;1;0,1012133
-2098;8;71;1;-0,003;0;0;0;1;0,3621698;1;0,1018812
-2098;8;72;1;-0,003;0;0;0;1;0,361401;1;0,1026298
-2098;8;73;1;-0,003;0;0;0;1;0,3607781;1;0,1032366
-2098;8;74;1;-0,003;0;0;0;1;0,3599758;1;0,1040184
-2098;8;75;1;-0,003;0;0;0;1;0,3594081;1;0,1045717
-2098;8;76;1;-0,003;0;0;0;1;0,3585818;1;0,1053775
-2098;8;77;1;-0,003;0;0;0;1;0,3579179;1;0,106025
-2098;8;78;1;-0,003;0;0;0;1;0,3572573;1;0,1066697
-2098;8;79;1;-0,003;0;0;0;1;0,3565813;1;0,1073295
-2098;8;80;1;-0,003;0;0;0;1;0,3559654;1;0,1079308
-2098;8;81;1;-0,003;0;0;0;1;0,3552185;1;0,1086602
-2098;8;82;1;-0,003;0;0;0;1;0,3544637;1;0,1093977
-2098;8;83;1;-0,003;0;0;0;1;0,3537036;1;0,1101405
-2098;8;84;1;-0,003;0;0;0;1;0,3530762;1;0,1107538
-2098;8;85;1;-0,003;0;0;0;1;0,3523391;1;0,1114746
-2098;8;86;1;-0,003;0;0;0;1;0,3515823;1;0,1122149
-2098;8;87;1;-0,003;0;0;0;1;0,3509173;1;0,1128655
-2098;8;88;1;-0,003;0;0;0;1;0,350149;1;0,1136174
-2098;8;89;1;-0,003;0;0;0;1;0,3495927;1;0,1141619
-2098;8;90;1;-0,003;0;0;0;1;0,3489358;1;0,1148051
-2098;8;91;1;-0,003;0;0;0;1;0,3481152;1;0,1156089
-2098;8;92;1;-0,003;0;0;0;1;0,3474198;1;0,1162901
-2098;8;93;1;-0,003;0;0;0;1;0,3467487;1;0,1169477
-2098;8;94;1;-0,003;0;0;0;1;0,3459875;1;0,1176939
-2098;8;95;1;-0,003;0;0;0;1;0,3453369;1;0,1183317
-2098;8;96;1;-0,003;0;0;0;1;0,3446431;1;0,119012
-2098;8;97;1;-0,003;0;0;0;1;0,3438872;1;0,1197535
-2098;8;98;1;-0,003;0;0;0;1;0,3432122;1;0,1204157
-2098;8;99;1;-0,003;0;0;0;1;0,3426256;1;0,1209913
-2098;8;100;1;-0,003;0;0;0;1;0,3418421;1;0,1217603
-2098;8;101;1;-0,003;0;0;0;1;0,3411135;1;0,1224756
-2098;8;102;1;-0,003;0;0;0;1;0,3404512;1;0,1231259
-2098;8;103;1;-0,003;0;0;0;1;0,3396885;1;0,123875
-2098;8;104;1;-0,003;0;0;0;1;0,3390512;1;0,124501
-2098;8;105;1;-0,003;0;0;0;1;0,338279;1;0,1252598
-2098;8;106;1;-0,003;0;0;0;1;0,3376346;1;0,125893
-2098;8;107;1;-0,003;0;0;0;1;0,3368545;1;0,1266598
-2098;8;108;1;-0,003;0;0;0;1;0,3361873;1;0,1273157
-2098;8;109;1;-0,003;0;0;0;1;0,3354828;1;0,1280085
-2098;8;110;1;-0,003;0;0;0;1;0,3348288;1;0,1286517
-2098;8;111;1;-0,003;0;0;0;1;0,3340518;1;0,1294159
-2098;8;112;1;-0,003;0;0;0;1;0,3334423;1;0,1300156
-2098;8;113;1;-0,003;0;0;0;1;0,3334423;1;0,1300156
-2098;8;114;1;-0,003;0;0;0;1;0,3319997;1;0,1314352
-2098;8;115;1;-0,003;0;0;0;1;0,3313553;1;0,1320696
-2098;8;116;1;-0,003;0;0;0;1;0,3305766;1;0,1328362
-2098;8;117;1;-0,003;0;0;0;1;0,3301857;1;0,1332212
-2098;8;118;1;-0,003;0;0;0;1;0,3291699;1;0,1342215
-2098;8;119;1;-0,003;0;0;0;1;0,3285195;1;0,1348622
-2098;8;120;1;-0,003;0;0;0;1;0,3278791;1;0,135493
-2098;8;121;1;-0,003;0;0;0;1;0,3270933;1;0,1362673
-2098;8;122;1;-0,003;0;0;0;1;0,3264475;1;0,1369037
-2098;8;123;1;-0,003;0;0;0;1;0,3256898;1;0,1376504
-2098;8;124;1;-0,003;0;0;0;1;0,3249782;1;0,138352
-2098;8;125;1;-0,003;0;0;0;1;0,3243538;1;0,1389676
-2098;8;126;1;-0,003;0;0;0;1;0,3236155;1;0,1396955
-2098;8;127;1;-0,003;0;0;0;1;0,3229825;1;0,1403197
-2098;8;128;1;-0,003;0;0;0;1;0,3222603;1;0,1410321
-2098;8;129;1;-0,003;0;0;0;1;0,3215761;1;0,141707
-2098;8;130;1;-0,003;0;0;0;1;0,3208852;1;0,1423886
-2098;8;131;1;-0,003;0;0;0;1;0,3202185;1;0,1430464
-2098;8;132;1;-0,003;0;0;0;1;0,3198427;1;0,1434173
-2098;8;133;1;-0,003;0;0;0;1;0,3187012;1;0,1445439
-2098;8;134;1;-0,003;0;0;0;1;0,3180893;1;0,1451479
-2098;8;135;1;-0,003;0;0;0;1;0,3173296;1;0,1458979
-2098;8;136;1;-0,003;0;0;0;1;0,3166855;1;0,1465338
-2098;8;137;1;-0,003;0;0;0;1;0,3159593;1;0,147251
-2098;8;138;1;-0,003;0;0;0;1;0,3152086;1;0,1479924
-2098;8;139;1;-0,003;0;0;0;1;0,31459;1;0,1486033
-2098;8;140;1;-0,003;0;0;0;1;0,3138188;1;0,1493651
-2098;8;141;1;-0,003;0;0;0;1;0,3130808;1;0,1500943
-2098;8;142;1;-0,003;0;0;0;1;0,3124628;1;0,1507048
-2098;8;143;1;-0,003;0;0;0;1;0,3117089;1;0,1514498
-2098;8;144;1;-0,003;0;0;0;1;0,3110884;1;0,1520631
-2098;8;145;1;-0,003;0;0;0;1;0,310385;1;0,1527583
-2098;8;146;1;-0,003;0;0;0;1;0,3097716;1;0,1533647
-2098;8;147;1;-0,003;0;0;0;1;0,3089334;1;0,1541933
-2098;8;148;1;-0,003;0;0;0;1;0,3081723;1;0,1549459
-2098;8;149;1;-0,003;0;0;0;1;0,307701;1;0,1554118
-2098;8;150;1;-0,003;0;0;0;1;0,3071528;1;0,1559539
-2098;8;151;1;-0,003;0;0;0;1;0,3065975;1;0,1565031
-2098;8;152;1;-0,003;0;0;0;1;0,3054578;1;0,1576304
-2098;8;153;1;-0,003;0;0;0;1;0,3048208;1;0,1582604
-2098;8;154;1;-0,003;0;0;0;1;0,3039916;1;0,1590809
-2098;8;155;1;-0,003;0;0;0;1;0,3033511;1;0,1597146
-2098;8;156;1;-0,003;0;0;0;1;0,3026065;1;0,1604514
-2098;8;157;1;-0,003;0;0;0;1;0,3019059;1;0,1611446
-2098;8;158;1;-0,003;0;0;0;1;0,3012716;1;0,1617723
-2098;8;159;1;-0,003;0;0;0;1;0,3005016;1;0,1625345
-2098;8;160;1;-0,003;0;0;0;1;0,2998028;1;0,1632262
-2098;8;161;1;-0,003;0;0;0;1;0,2991333;1;0,163889
-2098;8;162;1;-0,003;0;0;0;1;0,298448;1;0,1645675
-2098;8;163;1;-0,003;0;0;0;1;0,2977786;1;0,1652303
-2098;8;164;1;-0,003;0;0;0;1;0,2970057;1;0,1659957
-2098;8;165;1;-0,003;0;0;0;1;0,2963658;1;0,1666294
-2098;8;166;1;-0,003;0;0;0;1;0,295566;1;0,1674214
-2098;8;167;1;-0,003;0;0;0;1;0,2949629;1;0,1680188
-2098;8;168;1;-0,003;0;0;0;1;0,2942436;1;0,1687313
-2098;8;169;1;-0,003;0;0;0;1;0,2935604;1;0,1694081
-2098;8;170;1;-0,003;0;0;0;1;0,292888;1;0,1700743
-2098;8;171;1;-0,003;0;0;0;1;0,2922055;1;0,1707504
-2098;8;172;1;-0,003;0;0;0;1;0,2913925;1;0,171556
-2098;8;173;1;-0,003;0;0;0;1;0,2907304;1;0,1722121
-2098;8;174;1;-0,003;0;0;0;1;0,2900384;1;0,1728979
-2098;8;175;1;-0,003;0;0;0;1;0,2893666;1;0,1735637
-2098;8;176;1;-0,003;0;0;0;1;0,2886603;1;0,1742637
-2098;8;177;1;-0,003;0;0;0;1;0,2879046;1;0,1750129
-2098;8;178;1;-0,003;0;0;0;1;0,2872066;1;0,1757048
-2098;8;179;1;-0,003;0;0;0;1;0,2865157;1;0,1763896
-2098;8;180;1;-0,003;0;0;0;1;0,2858162;1;0,1770832
-2098;8;181;1;-0,003;0;0;0;1;0,2851788;1;0,1777152
-2098;8;182;1;-0,003;0;0;0;1;0,2844083;1;0,1784793
-2098;8;183;1;-0,003;0;0;0;1;0,2837658;1;0,1791164
-2098;8;184;1;-0,003;0;0;0;1;0,2830623;1;0,1798141
-2098;8;185;1;-0,003;0;0;0;1;0,2822679;1;0,1806019
-2098;8;186;1;-0,003;0;0;0;1;0,2816127;1;0,1812518
-2098;8;187;1;-0,003;0;0;0;1;0,2809675;1;0,1818918
-2098;8;188;1;-0,003;0;0;0;1;0,2801831;1;0,1826699
-2098;8;189;1;-0,003;0;0;0;1;0,2795348;1;0,1833131
-2098;8;190;1;-0,003;0;0;0;1;0,2788351;1;0,1840072
-2098;8;191;1;-0,003;0;0;0;1;0,278068;1;0,1847683
-2098;8;192;1;-0,003;0;0;0;1;0,2774182;1;0,1854131
-2098;8;193;1;-0,003;0;0;0;1;0,2767371;1;0,186089
-2098;8;194;1;-0,003;0;0;0;1;0,2760786;1;0,1867424
-2098;8;195;1;-0,003;0;0;0;1;0,2753003;1;0,1875148
-2098;8;196;1;-0,003;0;0;0;1;0,2747003;1;0,1881103
-2098;8;197;1;-0,003;0;0;0;1;0,2739316;1;0,1888733
-2098;8;198;1;-0,003;0;0;0;1;0,2731645;1;0,1896347
-2098;8;199;1;-0,003;0;0;0;1;0,2725338;1;0,1902607
-2098;8;200;1;-0,003;0;0;0;1;0,2717686;1;0,1910204
-2098;8;201;1;-0,003;0;0;0;1;0,2710682;1;0,1917156
-2098;8;202;1;-0,003;0;0;0;1;0,2704257;1;0,1923536
-2098;8;203;1;-0,003;0;0;0;1;0,2697868;1;0,1929879
-2098;8;204;1;-0,003;0;0;0;1;0,2689974;1;0,1937718
-2098;8;205;1;-0,003;0;0;0;1;0,2683248;1;0,1944396
-2098;8;206;1;-0,003;0;0;0;1;0,2676984;1;0,1950616
-2098;8;207;1;-0,003;0;0;0;1;0,2669168;1;0,1958379
-2098;8;208;1;-0,003;0;0;0;1;0,2662924;1;0,196458
-2098;8;209;1;-0,003;0;0;0;1;0,2655164;1;0,1972287
-2098;8;210;1;-0,003;0;0;0;1;0,2648906;1;0,1978502
-2098;8;211;1;-0,003;0;0;0;1;0,2641605;1;0,1985754
-2098;8;212;1;-0,003;0;0;0;1;0,2634722;1;0,1992591
-2098;8;213;1;-0,003;0;0;0;1;0,2626654;1;0,2000607
-2098;8;214;1;-0,003;0;0;0;1;0,2619825;1;0,2007391
-2098;8;215;1;-0,003;0;0;0;1;0,2613242;1;0,201393
-2098;8;216;1;-0,003;0;0;0;1;0,260666;1;0,202047
-2098;8;217;1;-0,003;0;0;0;1;0,2598903;1;0,2028177
-2098;8;218;1;-0,003;0;0;0;1;0,2592463;1;0,2034577
-2098;8;219;1;-0,003;0;0;0;1;0,2585722;1;0,2041275
-2098;8;220;1;-0,003;0;0;0;1;0,257892;1;0,2048033
-2098;8;221;1;-0,003;0;0;0;1;0,2571759;1;0,205515
-2098;8;222;1;-0,003;0;0;0;1;0,2565036;1;0,2061832
-2098;8;223;1;-0,003;0;0;0;1;0,2557645;1;0,2069177
-2098;8;224;1;-0,003;0;0;0;1;0,2550374;1;0,2076404
-2098;8;225;1;-0,003;0;0;0;1;0,2543199;1;0,2083535
-2098;8;226;1;-0,003;0;0;0;1;0,2537145;1;0,2089553
-2098;8;227;1;-0,003;0;0;0;1;0,2529197;1;0,2097453
-2098;8;228;1;-0,003;0;0;0;1;0,2522857;1;0,2103756
-2098;8;229;1;-0,003;0;0;0;1;0,2514802;1;0,2111763
-2098;8;230;1;-0,003;0;0;0;1;0,2507968;1;0,2118558
-2098;8;231;1;-0,003;0;0;0;1;0,2501194;1;0,2125292
-2098;8;232;1;-0,003;0;0;0;1;0,2493742;1;0,2132702
-2098;8;233;1;-0,003;0;0;0;1;0,248763;1;0,2138779
-2098;8;234;1;-0,003;0;0;0;1;0,2479754;1;0,2146609
-2098;8;235;1;-0,003;0;0;0;1;0,2473681;1;0,2152649
-2098;8;236;1;-0,003;0;0;0;1;0,2466069;1;0,2160218
-2098;8;237;1;-0,003;0;0;0;1;0,245993;1;0,2166323
-2098;8;238;1;-0,003;0;0;0;1;0,245234;1;0,2173871
-2098;8;239;1;-0,003;0;0;0;1;0,2446048;1;0,2180129
-2098;8;240;1;-0,003;0;0;0;1;0,2438345;1;0,218779
-2098;8;241;1;-0,003;0;0;0;1;0,2431985;1;0,2194115
-2098;8;242;1;-0,003;0;0;0;1;0,2424104;1;0,2201955
-2098;8;243;1;-0,003;0;0;0;1;0,2416782;1;0,2209238
-2098;8;244;1;-0,003;0;0;0;1;0,2410916;1;0,2215072
-2098;8;245;1;-0,003;0;0;0;1;0,2402986;1;0,222296
-2098;8;246;1;-0,003;0;0;0;1;0,2396509;1;0,2229403
-2098;8;247;1;-0,003;0;0;0;1;0,2389991;1;0,2235888
-2098;8;248;1;-0,003;0;0;0;1;0,2382292;1;0,2243547
-2098;8;249;1;-0,003;0;0;0;1;0,237574;1;0,2250066
-2098;8;250;1;-0,003;0;0;0;1;0,2368026;1;0,2257741
-2098;8;251;1;-0,003;0;0;0;1;0,2361471;1;0,2264263
-2098;8;252;1;-0,003;0;0;0;1;0,2354876;1;0,2270825
-2098;8;253;1;-0,003;0;0;0;1;0,2347455;1;0,2278209
-2098;8;254;1;-0,003;0;0;0;1;0,2340347;1;0,2285282
-2098;8;255;1;-0,003;0;0;0;1;0,2332953;1;0,229264
-2098;8;256;1;-0,003;0;0;0;1;0,2326987;1;0,2298576
